first_name,last_name,class,hard_skills,soft_skills,teamwork,creativity,total_score
Chokri,Khlifi,4SIM3,5.0,0.55,2.03,1.75,2.33
Wassim,Zayani,4SAE2,4.37,1.05,1.76,1.5,2.17
Zaineb,Mabrouk,4IOSYS1,5.0,2.44,3.15,5.0,3.9
Wided,Chebbi,4IOSYS1,4.36,0.73,1.64,1.5,2.06
Khalil,Khemiri,5SE2,5.0,1.43,1.84,0.87,2.28
Ali,Sassi,4SLEAM2,1.78,4.9,4.62,2.46,3.44
Foued,Turki,5INFINI5,5.0,1.04,2.51,1.16,2.43
Manel,Ayari,4SIM3,3.12,5.0,4.62,2.27,3.75
Rania,Zouari,5GAMIX1,4.1,0.98,0.0,1.17,1.56
Aymen,Gharbi,4SE2,4.92,3.37,3.11,5.0,4.1
Mariem,Ben Amor,3B10,4.7,1.86,3.72,3.7,3.49
Ahmed,Haddad,4SLEAM2,4.08,3.54,5.0,4.85,4.37
Mehdi,Khemiri,4TWIN2,2.02,4.26,5.0,3.19,3.62
Cyrine,Chaabane,4SLEAM2,2.48,5.0,5.0,2.74,3.8
Youssef,Kanzari,4INFINI5,3.16,3.62,4.9,3.76,3.86
Khadija,Cherif,5INFINI5,5.0,3.49,3.06,4.35,3.98
Sami,Fourati,4GAMIX1,3.89,3.8,3.6,4.31,3.9
Cyrine,Mansour,4IOSYS1,2.24,4.77,4.37,2.71,3.52
Hiba,Mejri,1A20,5.0,2.5,3.0,1.77,3.07
Wided,Chouchene,4SAE2,5.0,3.32,3.08,4.36,3.94
Amel,Belkhir,4IOSYS1,1.39,2.22,1.5,4.6,2.43
Farah,Miled,4TWIN2,5.0,2.84,3.3,4.3,3.86
Rim,Toumi,5ARCTIC5,2.32,3.68,2.37,3.8,3.04
Fares,Jlassi,2P1,2.68,5.0,5.0,3.63,4.08
Haythem,Trabelsi,5INFINI5,2.36,1.55,3.22,5.0,3.03
Zied,Makni,4NIDS3,2.75,3.75,3.3,5.0,3.7
Hatem,Belkhir,5DS5,2.87,4.23,3.99,4.11,3.8
Amina,Baccouche,5SIM3,5.0,2.33,2.79,0.92,2.76
Sofiene,Kanzari,3B10,2.51,3.48,3.65,4.85,3.62
Wassim,Toumi,5SE2,2.22,5.0,5.0,2.47,3.67
Mariem,Ferjani,4SIM3,5.0,1.7,2.24,1.81,2.69
Sabrine,Ben Amor,3A22,5.0,1.26,2.88,0.6,2.43
Zied,Rekik,3IA,4.49,2.99,2.58,3.35,3.36
Mouna,Ghanouchi,5DS5,3.89,3.67,3.76,5.0,4.08
Mouna,Bouazizi,3A22,4.91,2.28,1.96,2.2,2.84
Wassim,Kanzari,5SE2,2.45,4.76,5.0,4.51,4.18
Farah,Haddad,5SAE2,2.84,2.32,2.15,5.0,3.08
Aymen,Rekik,4BI2,1.5,2.74,1.95,5.0,2.8
Siwar,Haddad,4ARCTIC5,4.64,1.66,1.82,0.78,2.23
Mehdi,Sassi,5BI2,4.56,5.0,4.91,3.53,4.5
Marwen,Mejri,3B10,1.84,5.0,4.08,3.95,3.72
Hatem,Ben Amor,5DS5,3.03,3.76,3.64,4.24,3.67
Ghassen,Jebali,4TWIN2,4.95,1.19,2.06,0.0,2.05
Sabrine,Haddad,4INFINI5,3.4,1.88,1.67,1.07,2.0
Walid,Ben Amor,1A20,3.39,4.64,3.81,5.0,4.21
Amina,Khlifi,5INFINI5,5.0,1.26,1.11,0.84,2.05
Emna,Mabrouk,4ARCTIC5,3.24,3.47,4.22,4.63,3.89
Walid,Mejri,4INFINI5,4.99,2.07,1.85,1.23,2.53
Chokri,Ghanouchi,5NIDS3,3.53,4.76,4.72,4.47,4.37
Chokri,Belkhir,3A22,5.0,0.89,1.81,0.88,2.14
Bechir,Ben Amor,3A22,4.79,2.77,4.48,3.5,3.88
Lobna,Chebbi,5SLEAM2,4.38,2.67,2.08,1.68,2.7
Bilel,Gharbi,4SIM3,1.51,1.7,1.86,5.0,2.52
Emna,Fourati,4DS5,1.65,2.53,1.13,4.8,2.53
Mourad,Chaabane,5BI2,5.0,3.28,2.95,4.11,3.84
Leila,Bouazizi,4GAMIX1,5.0,1.49,4.02,3.27,3.45
Cyrine,Lahmar,1A20,2.93,4.78,5.0,3.08,3.95
Marwen,Miled,5ARCTIC5,3.1,5.0,5.0,3.38,4.12
Hend,Gharbi,5GAMIX1,5.0,1.16,1.32,2.38,2.47
Rim,Slimani,5SLEAM2,2.16,5.0,5.0,2.02,3.55
Marwen,Hamdi,5BI2,2.84,3.23,3.31,4.28,3.42
Zaineb,Ammar,5TWIN2,5.0,1.71,1.5,0.72,2.23
Fatma,Khlifi,3B10,3.83,5.0,3.83,3.64,4.07
Marwen,Karoui,4DS5,1.95,5.0,3.69,3.59,3.56
Fares,Rekik,5DS5,3.13,4.59,4.87,2.63,3.8
Eya,Khlifi,5INFINI5,4.07,0.42,2.49,1.03,2.0
Wassim,Chouchene,5SIM3,2.09,4.56,4.96,4.77,4.09
Salma,Hamdi,5BI2,1.96,4.83,4.16,3.58,3.63
Mohamed,Fourati,4DS5,3.13,3.21,4.2,4.35,3.72
Amel,Lahmar,4DS5,2.11,2.2,1.95,4.47,2.68
Nour,Mabrouk,5TWIN2,2.44,3.97,3.22,3.53,3.29
Oussama,Haddad,5TWIN2,5.0,0.94,1.37,2.81,2.53
Farah,Khemiri,4SE2,1.75,4.32,5.0,3.14,3.55
Salma,Mejri,4GAMIX1,4.21,2.57,2.88,4.39,3.51
Lobna,Ben Amor,5INFINI5,4.32,4.39,4.41,4.87,4.5
Aymen,Chebbi,5GAMIX1,0.83,2.48,3.1,5.0,2.85
Hedi,Makni,5BI2,2.13,4.77,4.13,3.22,3.56
Ghassen,Mabrouk,5DS5,2.09,2.33,1.36,5.0,2.69
Hela,Ferjani,4SAE2,2.18,4.62,5.0,3.62,3.85
Mohamed,Trabelsi,5SIM3,5.0,2.62,2.85,2.01,3.12
Fatma,Fourati,5BI2,1.41,4.03,4.84,4.21,3.62
Rim,Ayari,4TWIN2,3.84,1.76,2.11,1.37,2.27
Mourad,Chebbi,3B10,2.41,3.67,3.59,4.94,3.65
Khadija,Mejri,4NIDS3,2.31,5.0,4.44,4.68,4.11
Oumaima,Abidi,4DS5,2.35,4.02,5.0,2.84,3.55
Rania,Maaloul,5SIM3,4.92,3.34,3.09,3.98,3.83
Cyrine,Cherif,4SE2,3.83,2.86,2.46,5.0,3.54
Hatem,Ben Salah,5INFINI5,3.82,4.9,4.9,3.13,4.19
Hichem,Chebbi,2P1,4.64,1.54,1.27,0.53,1.99
Amel,Nasri,5SAE2,3.73,3.26,2.37,5.0,3.59
Lotfi,Ben Ali,4GAMIX1,5.0,2.79,4.61,3.64,4.01
Rim,Baccouche,4NIDS3,4.61,1.62,0.76,0.72,1.93
Nadia,Haddad,3IA,3.15,4.69,3.97,4.85,4.16
Wafa,Miled,4SLEAM2,4.8,1.96,2.51,1.39,2.66
Mouna,Kanzari,4INFINI5,0.46,4.13,1.26,5.0,2.71
Aymen,Bouazizi,4SIM3,3.04,1.4,2.68,4.76,2.97
Manel,Slimani,4NIDS3,5.0,3.08,4.39,4.02,4.13
Hichem,Baccouche,5SAE2,5.0,2.02,2.16,0.81,2.5
Amel,Rekik,4ARCTIC5,5.0,2.85,3.17,4.19,3.8
Rym,Mejri,5SIM3,4.77,2.55,3.34,3.57,3.56
Olfa,Gharbi,3IA,2.05,1.87,2.72,4.66,2.82
Emna,Khemiri,3B10,5.0,3.0,4.24,4.3,4.14
Mariem,Ayari,5SIM3,4.12,3.57,2.88,4.32,3.72
Yasmine,Cherif,3B10,5.0,2.67,2.3,1.42,2.85
Fatma,Chaabane,5GAMIX1,4.25,2.91,4.21,4.11,3.87
Samira,Mejri,4ARCTIC5,3.22,5.0,3.67,5.0,4.22
Salma,Jebali,4INFINI5,4.78,2.36,3.2,3.79,3.53
Sonia,Lahmar,3A22,5.0,2.26,3.62,0.83,2.93
Bilel,Mabrouk,5SLEAM2,5.0,0.66,2.72,1.48,2.47
Khadija,Jaziri,5DS5,2.3,2.64,2.7,5.0,3.16
Mourad,Mejri,3B10,5.0,1.51,1.63,1.72,2.46
Mouna,Jaziri,5SE2,4.95,0.92,2.13,0.62,2.15
Khalil,Chaabane,1A20,5.0,2.56,0.5,0.09,2.04
Oussama,Mejri,5SLEAM2,4.05,4.65,3.92,5.0,4.4
Farah,Trabelsi,3IA,4.96,2.13,3.06,0.12,2.57
Olfa,Chebbi,3IA,4.94,2.45,1.66,1.44,2.62
Amine,Cherif,3B10,4.12,3.3,4.23,4.74,4.1
Oumaima,Ayari,4DS5,2.68,2.97,2.73,5.0,3.35
Mehdi,Gharbi,4NIDS3,1.69,3.04,2.47,5.0,3.05
Rim,Ben Ali,5SAE2,4.68,1.78,2.62,0.11,2.3
Nadia,Ben Ali,4BI2,2.2,3.85,2.3,5.0,3.34
Anis,Nasri,4GAMIX1,4.38,2.06,3.24,4.96,3.66
Cyrine,Hamdi,3A22,2.25,3.21,3.08,4.65,3.3
Amina,Haddad,4SIM3,4.83,3.13,3.05,4.95,3.99
Youssef,Lahmar,5ARCTIC5,5.0,1.48,2.65,0.62,2.44
Hedi,Ben Amor,5SLEAM2,5.0,1.34,0.9,0.75,2.0
Hiba,Rekik,5ARCTIC5,3.39,3.91,1.6,4.44,3.33
Khadija,Mansour,5ARCTIC5,4.56,0.55,2.34,1.52,2.24
Dorra,Makni,4DS5,3.64,3.18,2.65,4.24,3.43
Mehdi,Bouazizi,5SAE2,3.77,2.81,4.14,4.08,3.7
Sonia,Trabelsi,4INFINI5,2.94,4.75,5.0,3.05,3.93
Mehdi,Abidi,4SLEAM2,2.11,5.0,5.0,2.59,3.67
Samira,Baccouche,5GAMIX1,5.0,0.72,1.71,0.34,1.94
Lotfi,Mansour,4NIDS3,5.0,3.17,3.39,3.39,3.73
Sabrine,Makni,3B10,4.37,1.08,1.02,1.73,2.05
Samira,Zayani,5SIM3,4.39,4.83,3.31,5.0,4.38
Fatma,Kanzari,5GAMIX1,1.7,1.8,2.01,4.5,2.5
Hamza,Ammar,5IOSYS1,3.94,0.93,2.27,1.94,2.27
Hend,Chebbi,5BI2,3.79,3.97,4.88,3.52,4.04
Lina,Belkhir,2A40,2.4,3.15,2.23,3.82,2.9
Asma,Bouazizi,3B10,3.94,3.85,4.19,4.67,4.16
Amel,Mabrouk,5IOSYS1,4.37,2.05,2.28,2.72,2.86
Zied,Ayari,4NIDS3,1.91,2.14,2.6,5.0,2.91
Amina,Maaloul,5SLEAM2,2.79,3.84,4.01,4.81,3.86
Hichem,Maaloul,1A20,2.51,5.0,5.0,2.33,3.71
Siwar,Ben Amor,1A20,2.02,5.0,3.86,2.21,3.27
Wafa,Gharbi,4NIDS3,5.0,1.18,3.7,0.77,2.66
Haythem,Rekik,4IOSYS1,2.28,3.42,3.95,4.88,3.63
Ghada,Jlassi,3B10,3.76,4.86,4.01,5.0,4.41
Hedi,Maaloul,5GAMIX1,5.0,1.63,2.49,0.39,2.38
Hichem,Haddad,4SLEAM2,5.0,2.67,1.85,0.79,2.58
Nour,Ben Amor,2P1,2.35,2.8,2.04,4.22,2.86
Sabrine,Chaabane,4IOSYS1,4.15,4.85,3.87,5.0,4.47
Emna,Slimani,4SAE2,2.5,3.51,0.85,4.48,2.83
Asma,Khlifi,5SIM3,2.88,4.27,3.77,5.0,3.98
Salma,Ben Amor,5NIDS3,4.99,3.22,3.84,4.26,4.08
Anis,Khlifi,5SLEAM2,1.65,3.04,3.63,5.0,3.33
Wassim,Zouari,4DS5,5.0,2.03,2.39,0.0,2.36
Amel,Haddad,1A20,3.35,3.87,3.78,5.0,4.0
Mohamed,Ayari,4NIDS3,4.02,1.52,1.81,0.98,2.08
Fatma,Mansour,5DS5,2.3,5.0,4.37,3.81,3.87
Ali,Abidi,4GAMIX1,2.46,4.61,5.0,5.0,4.27
Iheb,Belkhir,3B10,5.0,1.5,3.16,0.95,2.65
Anis,Slimani,5IOSYS1,5.0,4.25,3.64,4.11,4.25
Karim,Jlassi,2A40,1.47,2.3,2.64,4.96,2.84
Oussama,Bouazizi,4BI2,2.2,1.6,1.86,4.01,2.42
Nour,Mejri,5DS5,3.14,3.75,3.61,3.61,3.53
Hatem,Fourati,4BI2,4.93,2.11,3.47,5.0,3.88
Ines,Jlassi,5TWIN2,5.0,2.85,4.5,5.0,4.34
Dorra,Gharbi,1A20,5.0,1.71,2.94,0.87,2.63
Chokri,Zayani,4SLEAM2,2.06,5.0,4.01,2.82,3.47
Omar,Guettari,5TWIN2,2.29,2.27,2.03,4.62,2.8
Olfa,Fourati,2P1,3.68,5.0,4.72,2.79,4.05
Wided,Ghanouchi,5SLEAM2,4.89,2.08,2.37,0.0,2.33
Ines,Guettari,4SAE2,2.9,5.0,5.0,2.07,3.74
Hela,Slimani,1A20,4.44,2.87,3.45,3.7,3.62
Hatem,Ben Ali,4IOSYS1,5.0,3.64,3.34,4.91,4.22
Meriem,Makni,4SIM3,4.61,2.54,4.25,4.23,3.91
Emna,Maaloul,5IOSYS1,2.22,5.0,5.0,3.53,3.94
Mariem,Ben Salah,5TWIN2,1.99,3.07,1.53,5.0,2.9
Mohamed,Makni,4GAMIX1,2.35,4.87,3.67,4.66,3.89
Wassim,Hamdi,5SLEAM2,5.0,2.46,1.8,1.02,2.57
Anis,Ammar,3A22,5.0,3.05,2.92,4.26,3.81
Mourad,Ben Salah,5SE2,2.77,4.78,4.34,3.73,3.9
Ghada,Miled,5SE2,2.82,4.11,3.9,5.0,3.96
Rim,Jlassi,3B10,2.93,5.0,4.36,4.43,4.18
Nabil,Ayari,3A22,5.0,1.82,1.7,0.54,2.27
Manel,Toumi,4SLEAM2,4.4,2.72,3.95,5.0,4.02
Skander,Slimani,5SAE2,4.51,2.31,1.62,0.67,2.28
Dorra,Mabrouk,5ARCTIC5,4.13,2.64,4.55,5.0,4.08
Nizar,Mejri,5NIDS3,3.93,0.52,1.08,1.47,1.75
Salma,Lahmar,4BI2,5.0,3.09,3.43,4.35,3.97
Mariem,Baccouche,5SE2,2.81,4.79,3.48,5.0,4.02
Cyrine,Sassi,5SIM3,2.36,4.54,3.58,3.95,3.61
Anis,Hamdi,5IOSYS1,2.93,5.0,4.78,2.68,3.85
Meriem,Guettari,4NIDS3,5.0,0.6,1.6,1.22,2.11
Bilel,Turki,4NIDS3,2.96,5.0,3.95,4.16,4.02
Rym,Miled,5SLEAM2,2.25,3.12,4.35,5.0,3.68
Manel,Fourati,5INFINI5,0.74,2.32,2.09,2.36,1.88
Zied,Turki,4IOSYS1,1.67,2.2,1.95,5.0,2.71
Mouna,Turki,4DS5,1.85,5.0,5.0,3.18,3.76
Amine,Nasri,5SIM3,2.53,5.0,4.87,3.56,3.99
Zied,Khemiri,4SE2,2.6,5.0,4.06,3.18,3.71
Sabrine,Hamdi,4TWIN2,4.02,1.26,1.71,1.51,2.12
Amine,Ammar,5SIM3,4.78,3.55,2.35,4.25,3.73
Tarek,Gharbi,2P1,5.0,2.65,2.97,4.59,3.8
Samira,Turki,4BI2,2.65,4.78,4.19,3.74,3.84
Mohamed,Chouchene,5NIDS3,3.34,3.75,3.3,5.0,3.85
Lina,Toumi,5INFINI5,1.2,1.42,3.42,5.0,2.76
Fares,Ben Amor,4TWIN2,1.34,5.0,4.5,3.25,3.52
Hichem,Mejri,4SLEAM2,4.9,1.27,1.49,0.54,2.05
Emna,Belkhir,4TWIN2,3.84,2.01,4.68,3.98,3.63
Haythem,Haddad,5ARCTIC5,2.68,2.03,2.76,4.27,2.94
Youssef,Abidi,5ARCTIC5,4.0,3.21,4.56,3.82,3.9
Haythem,Zouari,4BI2,0.95,3.79,2.38,4.18,2.83
Walid,Khemiri,3A22,5.0,1.16,1.86,2.15,2.54
Sami,Haddad,4SIM3,4.37,2.95,3.06,3.77,3.54
Wided,Ferjani,4INFINI5,4.65,1.15,2.69,1.5,2.5
Hedi,Sassi,4DS5,2.24,3.82,3.65,4.16,3.47
Zaineb,Hamdi,3B10,5.0,1.88,2.38,0.86,2.53
Amine,Mansour,5IOSYS1,5.0,3.27,4.3,4.58,4.29
Sofiene,Jaziri,4SAE2,4.64,3.67,3.01,3.74,3.77
Nabil,Chebbi,4GAMIX1,1.39,4.34,1.8,4.56,3.02
Hiba,Mabrouk,4SLEAM2,2.73,1.72,0.88,5.0,2.58
Marwen,Cherif,5SAE2,3.55,5.0,3.99,5.0,4.39
Mouna,Zayani,4BI2,0.17,2.36,1.7,5.0,2.31
Tarek,Jlassi,5BI2,1.81,1.92,2.49,5.0,2.8
Haythem,Karoui,4IOSYS1,3.09,4.82,4.05,3.52,3.87
Fatma,Saidi,5SAE2,5.0,2.61,4.09,3.79,3.87
Oumaima,Guettari,4SLEAM2,2.59,2.96,1.86,3.7,2.78
Karim,Sassi,4SLEAM2,2.67,1.59,2.08,5.0,2.83
Dorra,Jaziri,4ARCTIC5,2.56,4.61,4.74,2.79,3.68
Zied,Jlassi,4NIDS3,2.98,4.5,3.44,5.0,3.98
Nadia,Hamdi,4GAMIX1,3.2,4.42,3.37,3.72,3.68
Ali,Slimani,5SLEAM2,3.02,5.0,4.97,2.83,3.96
Amel,Abidi,4NIDS3,3.2,3.99,5.0,2.89,3.77
Farah,Mabrouk,4SLEAM2,3.12,3.57,1.31,5.0,3.25
Marwen,Rekik,5ARCTIC5,3.12,4.72,4.87,1.45,3.54
Hend,Haddad,5NIDS3,3.4,5.0,4.78,2.7,3.97
Rim,Ammar,4IOSYS1,1.55,3.8,2.42,4.41,3.04
Rami,Miled,4DS5,1.72,4.73,4.62,2.14,3.3
Iheb,Mansour,5DS5,2.99,4.41,3.43,5.0,3.96
Khalil,Jebali,3B10,2.98,4.74,4.4,4.25,4.09
Hedi,Mabrouk,5SAE2,5.0,3.4,4.35,4.11,4.22
Khalil,Chebbi,4TWIN2,5.0,1.39,2.34,2.29,2.75
Sami,Hamdi,5IOSYS1,2.22,4.29,3.36,5.0,3.72
Yasmine,Zayani,4GAMIX1,1.46,4.87,5.0,2.49,3.46
Manel,Ben Amor,4ARCTIC5,5.0,2.62,2.47,3.53,3.41
Marwen,Baccouche,4DS5,5.0,0.0,1.33,1.9,2.06
Siwar,Mabrouk,5SE2,2.48,5.0,3.33,5.0,3.95
Wided,Belkhir,5ARCTIC5,1.94,5.0,4.38,3.6,3.73
Nadia,Guettari,5IOSYS1,5.0,1.77,3.18,1.27,2.8
Amine,Sassi,3A22,1.5,4.78,5.0,3.69,3.74
Ismail,Haddad,4INFINI5,3.75,3.54,3.95,4.33,3.89
Oumaima,Baccouche,5INFINI5,5.0,2.77,1.25,0.33,2.34
Rym,Jebali,4SIM3,5.0,1.55,2.34,0.0,2.22
Siwar,Slimani,1A20,5.0,2.28,1.61,2.08,2.74
Eya,Jaziri,5IOSYS1,4.51,2.44,3.21,4.11,3.57
Oussama,Nasri,3A22,1.7,4.98,2.47,5.0,3.54
Rym,Guettari,4GAMIX1,2.51,2.07,1.42,4.28,2.57
Samira,Toumi,4NIDS3,2.19,5.0,3.06,4.45,3.67
Iheb,Maaloul,4GAMIX1,4.95,1.66,1.36,0.37,2.08
Sofiene,Rekik,5ARCTIC5,1.66,5.0,5.0,3.15,3.7
Rania,Ghanouchi,5SE2,4.33,3.24,2.73,4.67,3.74
Fatma,Maaloul,5BI2,5.0,3.02,3.93,4.92,4.22
Ali,Fourati,5SIM3,3.44,5.0,4.77,3.9,4.28
Amina,Ammar,3B10,4.58,1.21,3.72,0.04,2.39
Bilel,Jebali,5DS5,5.0,1.54,2.21,0.5,2.31
Walid,Miled,4BI2,5.0,3.87,5.0,2.95,4.2
Nour,Nasri,2A40,2.37,4.68,4.3,2.64,3.5
Wafa,Karoui,4SIM3,2.15,2.98,2.58,5.0,3.18
Wided,Nasri,4IOSYS1,1.86,4.86,4.48,3.43,3.66
Marwen,Jlassi,4TWIN2,5.0,3.25,3.18,4.07,3.88
Iheb,Zouari,5SIM3,4.3,3.7,3.34,3.21,3.64
Ghada,Gharbi,5IOSYS1,2.36,3.81,4.4,4.48,3.76
Cyrine,Makni,4SLEAM2,4.59,1.12,0.57,1.75,2.01
Ines,Ben Amor,4GAMIX1,5.0,3.26,3.42,4.64,4.08
Nabil,Haddad,4GAMIX1,3.87,3.83,1.53,3.95,3.29
Aymen,Karoui,4SLEAM2,1.5,4.25,4.08,3.53,3.34
Mouna,Baccouche,5SAE2,5.0,3.06,3.67,3.55,3.82
Hedi,Nasri,4BI2,4.72,1.68,0.92,1.44,2.19
Rami,Makni,5DS5,5.0,3.07,3.64,3.98,3.92
Meriem,Maaloul,5ARCTIC5,5.0,1.23,1.71,1.06,2.25
Nizar,Ferjani,5GAMIX1,2.09,4.53,3.96,3.36,3.49
Eya,Guettari,5BI2,1.73,2.89,3.3,5.0,3.23
Ismail,Ben Ali,4ARCTIC5,1.62,2.54,3.02,4.84,3.01
Adel,Mejri,2P1,1.88,4.44,5.0,2.89,3.55
Hedi,Trabelsi,4NIDS3,1.33,1.77,1.0,2.55,1.66
Tarek,Chebbi,4SE2,5.0,1.17,1.97,0.87,2.25
Hichem,Chouchene,4SE2,2.3,5.0,4.87,3.59,3.94
Rym,Haddad,3B10,4.88,1.34,1.56,0.44,2.06
Haythem,Chebbi,2A40,4.98,0.3,1.99,1.66,2.23
Fares,Mansour,5INFINI5,4.59,2.86,2.74,4.03,3.55
Lina,Zayani,4NIDS3,4.66,3.47,3.78,4.01,3.98
Zaineb,Mejri,5SAE2,4.98,2.07,3.09,3.97,3.53
Lotfi,Driss,3B10,2.76,3.47,2.48,5.0,3.43
Omar,Toumi,4GAMIX1,3.83,3.36,3.86,4.39,3.86
Sabrine,Nasri,5SAE2,3.0,3.67,4.97,5.0,4.16
Fatma,Chouchene,4GAMIX1,5.0,2.44,0.89,0.61,2.23
Salma,Chouchene,4SLEAM2,4.24,2.45,3.9,4.68,3.82
Leila,Mejri,2A40,2.29,5.0,5.0,2.84,3.78
Mehdi,Baccouche,4SLEAM2,5.0,2.2,2.96,4.5,3.66
Sami,Jaziri,4IOSYS1,2.95,4.18,4.26,3.74,3.78
Rym,Jlassi,3IA,4.42,2.16,3.94,4.57,3.77
Ghassen,Hamdi,1A20,4.68,0.16,2.84,0.92,2.15
Hichem,Rekik,4IOSYS1,2.08,2.66,4.09,4.23,3.26
Mohamed,Karoui,4SAE2,4.15,2.07,1.69,1.99,2.48
Meriem,Belkhir,4NIDS3,1.68,5.0,4.68,1.87,3.31
Meriem,Ammar,4SLEAM2,5.0,4.18,2.95,4.35,4.12
Adel,Toumi,4INFINI5,3.7,3.95,3.99,4.23,3.97
Ghassen,Cherif,5TWIN2,2.74,5.0,4.15,3.23,3.78
Aymen,Mejri,4DS5,2.82,3.0,0.26,4.97,2.76
Rym,Trabelsi,4BI2,1.42,4.75,5.0,3.4,3.64
Foued,Ferjani,5INFINI5,4.95,1.72,3.27,0.33,2.57
Oussama,Mansour,5NIDS3,1.54,3.7,1.83,4.18,2.81
Lotfi,Karoui,4ARCTIC5,3.26,4.63,4.44,3.97,4.08
Rami,Chebbi,5GAMIX1,5.0,2.29,3.83,4.4,3.88
Bilel,Zouari,4TWIN2,4.55,1.77,3.31,1.1,2.68
Fares,Ben Ali,5DS5,5.0,1.9,1.56,1.35,2.45
Asma,Ferjani,2A40,2.83,3.99,5.0,2.74,3.64
Mohamed,Ferjani,4SLEAM2,4.5,0.79,1.6,1.29,2.05
Manel,Mabrouk,4GAMIX1,5.0,1.35,1.35,0.46,2.04
Anis,Trabelsi,4NIDS3,5.0,2.22,1.44,0.57,2.31
Fethi,Mansour,5IOSYS1,2.33,3.54,4.3,4.55,3.68
Hichem,Toumi,5NIDS3,5.0,2.2,2.57,0.21,2.49
Ghada,Ammar,5SIM3,4.77,1.93,3.29,4.62,3.65
Sonia,Chouchene,4DS5,2.78,3.63,1.57,4.38,3.09
Zied,Bouazizi,5BI2,5.0,1.84,2.09,2.99,2.98
Salma,Ben Salah,4ARCTIC5,2.35,5.0,5.0,2.57,3.73
Ahmed,Driss,1A20,2.19,5.0,4.29,2.95,3.61
Bilel,Chaabane,5SIM3,5.0,2.45,3.92,5.0,4.09
Karim,Fourati,4DS5,1.5,2.35,3.14,4.46,2.86
Rym,Ben Ali,4NIDS3,3.62,3.24,4.62,5.0,4.12
Tarek,Zayani,5IOSYS1,4.04,4.01,5.0,4.49,4.38
Fatma,Ferjani,4SLEAM2,2.73,4.57,5.0,3.79,4.02
Meriem,Ghanouchi,5TWIN2,4.97,2.63,3.36,5.0,3.99
Hedi,Driss,5SAE2,2.94,3.85,5.0,4.17,3.99
Sonia,Zouari,4ARCTIC5,4.4,3.25,3.13,4.58,3.84
Khalil,Turki,3B10,3.07,5.0,4.54,3.24,3.96
Nabil,Baccouche,4SAE2,5.0,3.01,4.63,3.72,4.09
Lotfi,Lahmar,5DS5,1.19,2.33,2.79,5.0,2.83
Foued,Toumi,4SAE2,4.44,0.59,1.89,1.51,2.11
Oumaima,Jaziri,5SIM3,4.7,2.33,2.9,0.89,2.7
Hedi,Khemiri,5INFINI5,2.95,5.0,5.0,3.26,4.05
Tarek,Mabrouk,5TWIN2,4.5,2.11,3.75,4.67,3.76
Lobna,Khemiri,5SAE2,1.98,2.37,2.28,4.71,2.83
Hamza,Ben Amor,5GAMIX1,1.83,2.44,2.75,5.0,3.01
Meriem,Slimani,5DS5,3.46,3.88,4.42,4.59,4.09
Rym,Ghanouchi,5NIDS3,5.0,2.06,3.43,4.25,3.68
Ali,Trabelsi,4IOSYS1,2.71,3.27,3.7,4.63,3.58
Ali,Saidi,5GAMIX1,1.19,2.52,2.51,5.0,2.81
Asma,Ayari,4DS5,3.2,5.0,4.73,4.1,4.26
Farah,Zayani,4SAE2,4.57,1.42,3.44,4.66,3.52
Amine,Belkhir,5SIM3,4.59,1.5,2.08,0.93,2.27
Dorra,Zouari,3A22,1.97,3.66,2.57,5.0,3.3
Eya,Ben Amor,4DS5,2.48,5.0,4.94,3.11,3.88
Manel,Turki,3A22,2.62,5.0,5.0,2.91,3.88
Bilel,Sassi,4SIM3,2.72,5.0,3.76,4.75,4.06
Marwen,Toumi,5ARCTIC5,1.7,2.45,3.46,4.28,2.97
Ismail,Ferjani,5DS5,1.94,4.44,4.97,3.55,3.72
Walid,Sassi,5GAMIX1,4.31,1.58,0.67,0.56,1.78
Wafa,Makni,5SE2,5.0,2.42,1.67,0.31,2.35
Emna,Sassi,4IOSYS1,1.96,2.92,1.56,5.0,2.86
Mariem,Sassi,4BI2,3.42,2.74,1.25,3.19,2.65
Leila,Fourati,5DS5,2.63,5.0,4.71,2.85,3.8
Mariem,Belkhir,4BI2,4.3,3.67,3.6,4.53,4.03
Dorra,Saidi,5ARCTIC5,4.94,3.2,2.48,2.72,3.33
Karim,Miled,5SE2,4.84,1.9,2.83,0.45,2.51
Hiba,Mansour,5GAMIX1,5.0,0.91,2.94,0.53,2.34
Karim,Bouazizi,4DS5,1.48,2.06,2.13,5.0,2.67
Salma,Belkhir,5DS5,4.47,3.51,2.73,4.54,3.81
Oussama,Fourati,3IA,1.27,5.0,5.0,2.28,3.39
Mehdi,Cherif,4INFINI5,5.0,2.56,1.6,1.14,2.58
Emna,Mejri,5TWIN2,4.35,3.03,3.09,5.0,3.87
Hedi,Ferjani,4SE2,2.49,5.0,5.0,2.65,3.78
Haythem,Kanzari,3IA,4.64,3.26,3.81,3.99,3.92
Wided,Haddad,5DS5,2.84,4.95,5.0,3.09,3.97
Hamza,Lahmar,4DS5,2.9,2.07,2.2,4.41,2.89
Wassim,Ben Salah,5NIDS3,1.91,1.75,1.59,4.03,2.32
Ines,Miled,4ARCTIC5,4.65,1.89,1.81,1.61,2.49
Farah,Chebbi,5SE2,2.89,5.0,5.0,2.56,3.86
