first_name,last_name,gender,age,nationality,hard_skills,soft_skills,teamwork,creativity,class,overall_skill,skill_variance,dominant_skill,weakest_skill,norm_hard_skills,norm_soft_skills,norm_teamwork,norm_creativity,cluster,dbscan_cluster,group_id
Mamadou,Cisse,Male,18,Senegalese,0.86,4.78,0.52,4.09,2P48,2.5625,4.773625,soft_skills,teamwork,0.17200000000000001,0.9560000000000001,0.10400000000000001,0.8196392785571142,0,0,407
Nabil,Belkhir,Male,20,Tunisian,2.68,0.7,4.99,1.79,2P85,2.54,3.323400000000001,teamwork,soft_skills,0.536,0.13999999999999999,0.9980000000000001,0.35871743486973945,1,0,407
Dorra,Mansour,Female,22,Tunisian,4.73,1.66,1.57,2.4,5TWIN87,2.5900000000000003,2.173666666666667,hard_skills,teamwork,0.9460000000000002,0.332,0.31400000000000006,0.4809619238476953,3,0,407
Fares,Ben Salah,Male,19,Tunisian,2.68,2.44,3.05,2.21,1A32,2.5949999999999998,0.1288333333333333,teamwork,creativity,0.536,0.488,0.61,0.4428857715430861,1,0,408
Zaineb,Lahmar,Female,20,Tunisian,2.35,1.52,1.53,4.97,2P44,2.5925000000000002,2.663491666666666,creativity,soft_skills,0.47000000000000003,0.30400000000000005,0.30600000000000005,0.9959919839679358,0,0,408
Aymen,Ayari,Male,24,Tunisian,2.35,4.22,2.78,1.0,4SAE79,2.5875,1.7595583333333333,soft_skills,creativity,0.47000000000000003,0.844,0.5559999999999999,0.2004008016032064,2,0,408
Madeleine,Tchinda,Female,20,Cameroonian,4.54,2.96,2.38,0.47,2P32,2.5875,2.825958333333333,hard_skills,creativity,0.908,0.592,0.476,0.094188376753507,2,0,408
Skander,Khlifi,Male,25,Tunisian,2.17,1.54,2.38,4.29,1A56,2.5949999999999998,1.4043,creativity,soft_skills,0.434,0.30800000000000005,0.476,0.8597194388777554,0,0,409
Lobna,Mabrouk,Female,23,Tunisian,2.55,4.69,2.73,0.1,2A37,2.5175,3.5367583333333337,soft_skills,creativity,0.51,0.9380000000000002,0.546,0.02004008016032064,2,0,409
Leila,Zayani,Female,23,Tunisian,2.97,0.08,3.29,3.97,3A24,2.5775,2.9460916666666663,creativity,soft_skills,0.5940000000000001,0.016,0.658,0.7955911823647294,3,0,409
Ousmane,Kone,Male,25,Ivorian,1.82,4.05,1.86,2.64,1A39,2.5925000000000002,1.0866249999999997,soft_skills,hard_skills,0.36400000000000005,0.81,0.37200000000000005,0.5290581162324649,0,0,409
Salma,Mansur,Female,20,Libyan,3.96,3.17,2.13,1.09,2P42,2.5875,1.5582916666666666,hard_skills,creativity,0.792,0.634,0.426,0.218436873747495,2,0,410
Fatma,Abidi,Female,19,Tunisian,0.88,0.72,3.91,4.77,4SAE99,2.57,4.304733333333332,creativity,soft_skills,0.17600000000000002,0.144,0.782,0.9559118236472944,0,0,410
Wided,Guettari,Female,22,Tunisian,3.74,4.46,1.14,0.87,2A75,2.5524999999999998,3.291558333333333,soft_skills,creativity,0.7480000000000001,0.892,0.22799999999999998,0.17434869739478956,2,0,410
Nour,Haddad,Female,25,Tunisian,1.98,1.18,2.79,4.39,2P85,2.585,1.8800333333333332,creativity,soft_skills,0.396,0.236,0.558,0.879759519038076,0,0,410
Amel,Belkhir,Female,25,Tunisian,2.83,3.23,1.85,2.44,2A75,2.5875,0.3457583333333332,soft_skills,teamwork,0.5660000000000001,0.646,0.37000000000000005,0.4889779559118236,2,0,411
Karim,Chebbi,Male,25,Tunisian,0.76,0.98,4.59,3.92,2A20,2.5625,3.9022916666666667,teamwork,hard_skills,0.15200000000000002,0.196,0.918,0.785571142284569,0,0,411
Meriem,Ghanouchi,Female,23,Tunisian,4.6,3.29,0.15,2.17,4NIDS13,2.5524999999999998,3.5514916666666667,hard_skills,teamwork,0.9199999999999999,0.658,0.03,0.43486973947895785,2,0,411
Bilel,Zouari,Male,23,Tunisian,2.34,2.51,3.79,1.7,1A39,2.585,0.7669666666666668,teamwork,creativity,0.46799999999999997,0.502,0.758,0.34068136272545085,1,0,411
Abdoulaye,Traore,Male,24,Ivorian,2.52,0.98,3.71,3.14,3A25,2.5875,1.384625,teamwork,soft_skills,0.504,0.196,0.742,0.6292585170340681,3,0,412
Abdoulaye,Kouame,Male,25,Ivorian,3.61,4.83,0.71,0.95,5SLEAM90,2.5249999999999995,4.0883666666666665,soft_skills,teamwork,0.722,0.9660000000000001,0.142,0.19038076152304606,2,0,412
Eya,Driss,Female,24,Tunisian,1.14,0.89,4.46,3.78,1A15,2.5675,3.3011583333333334,teamwork,soft_skills,0.22799999999999998,0.17800000000000002,0.892,0.7575150300601201,0,0,412
Walid,Mansour,Male,23,Tunisian,3.47,3.1,0.92,2.84,2P19,2.5825,1.295225,hard_skills,teamwork,0.6940000000000001,0.6200000000000001,0.18400000000000002,0.5691382765531061,2,0,412
Awa,Fall,Female,20,Senegalese,2.76,2.88,2.76,1.95,2A99,2.5874999999999995,0.18382499999999993,soft_skills,creativity,0.5519999999999999,0.576,0.5519999999999999,0.39078156312625245,2,0,413
Sami,Ben Salah,Male,18,Tunisian,2.65,2.16,1.01,4.44,2P76,2.5650000000000004,2.034966666666667,creativity,teamwork,0.53,0.43200000000000005,0.202,0.8897795591182365,0,0,413
Khalil,Toumi,Male,23,Tunisian,0.69,3.56,4.99,0.95,4INFINI17,2.5475,4.3310916666666675,teamwork,hard_skills,0.13799999999999998,0.7120000000000001,0.9980000000000001,0.19038076152304606,1,0,413
Tarek,Belkhir,Male,22,Tunisian,4.52,2.46,0.39,2.89,4DS68,2.565,2.889766666666666,hard_skills,teamwork,0.9039999999999999,0.492,0.07800000000000001,0.5791583166332664,3,0,413
Hichem,Fourati,Male,22,Tunisian,2.15,2.56,3.29,2.34,2A15,2.585,0.2489666666666667,teamwork,hard_skills,0.43,0.512,0.658,0.4689378757515029,1,0,414
Salah,Mansur,Male,20,Libyan,3.02,2.8,0.48,3.96,2A15,2.5650000000000004,2.1851666666666665,creativity,teamwork,0.6040000000000001,0.5599999999999999,0.096,0.7935871743486973,0,0,414
Amine,Fourati,Male,25,Tunisian,2.2,2.39,4.38,1.29,3B37,2.5649999999999995,1.694566666666666,teamwork,creativity,0.44000000000000006,0.47800000000000004,0.876,0.25851703406813625,1,0,414
Nabil,Mansour,Male,33,Tunisian,3.58,2.73,1.58,2.43,5INFINI88,2.58,0.6816666666666666,hard_skills,teamwork,0.7160000000000001,0.546,0.31600000000000006,0.48697394789579157,2,0,414
Nizar,Belkhir,Male,22,Tunisian,1.53,3.45,1.57,3.79,4GAMIX18,2.585,1.4478333333333333,creativity,hard_skills,0.30600000000000005,0.6900000000000001,0.31400000000000006,0.7595190380761522,0,0,415
Meriem,Mansour,Female,24,Tunisian,4.61,1.68,3.27,0.69,4DS70,2.5625,2.9926250000000008,hard_skills,creativity,0.9220000000000002,0.336,0.654,0.1382765531062124,2,0,415
Amel,Ben Ali,Female,19,Tunisian,0.71,3.22,2.93,3.41,2P60,2.5675,1.5724250000000002,creativity,hard_skills,0.142,0.6440000000000001,0.5860000000000001,0.6833667334669338,0,0,415
Amenan,Kouassi,Female,25,Ivorian,4.8,2.02,2.6,0.85,1A86,2.5675,2.7448916666666663,hard_skills,creativity,0.96,0.404,0.52,0.17034068136272543,2,0,415
Ghassen,Zayani,Male,18,Tunisian,2.93,2.08,3.65,1.68,4SE25,2.585,0.7757666666666666,teamwork,creativity,0.5860000000000001,0.41600000000000004,0.73,0.3366733466933867,1,0,416
Mouna,Mejri,Female,24,Tunisian,1.54,3.72,0.28,4.69,3A63,2.5575,4.040425,creativity,teamwork,0.30800000000000005,0.7440000000000001,0.05600000000000001,0.939879759519038,0,0,416
Ghada,Cherif,Female,23,Tunisian,3.98,1.98,3.31,0.97,1A95,2.56,1.814466666666667,hard_skills,creativity,0.796,0.396,0.662,0.1943887775551102,2,0,416
Fatma,Ben Ali,Female,21,Tunisian,1.48,1.95,3.7,3.18,2A46,2.5775,1.0737583333333336,teamwork,hard_skills,0.296,0.39,0.7400000000000001,0.6372745490981964,0,0,416
Samira,Rekik,Female,18,Tunisian,3.38,2.55,2.74,1.66,2A17,2.5825,0.5042916666666667,hard_skills,creativity,0.676,0.51,0.548,0.3326653306613226,2,0,417
Ghassen,Slimani,Male,21,Tunisian,0.98,3.88,1.11,4.3,1A8,2.5675,3.1228916666666664,creativity,hard_skills,0.196,0.776,0.22200000000000003,0.8617234468937874,0,0,417
Sarra,Ghanouchi,Female,23,Tunisian,3.14,0.46,4.13,2.5,3A47,2.5575,2.404958333333333,teamwork,soft_skills,0.6280000000000001,0.09200000000000001,0.8260000000000001,0.501002004008016,3,0,417
Naima,Saidi,Female,24,Algerian,2.2,3.89,2.51,1.73,1A15,2.5825,0.8626250000000001,soft_skills,creativity,0.44000000000000006,0.778,0.502,0.34669338677354705,2,0,417
Amel,Mejri,Female,25,Tunisian,3.24,2.88,2.53,1.67,4IOSYS87,2.58,0.4520666666666668,hard_skills,creativity,0.6480000000000001,0.576,0.506,0.33466933867735466,2,0,418
Salma,Ben Ali,Female,23,Tunisian,0.75,1.92,2.49,4.91,1A15,2.5175,3.0686250000000004,creativity,hard_skills,0.15000000000000002,0.384,0.49800000000000005,0.9839679358717434,0,0,418
Zohra,Brahimi,Female,22,Algerian,4.54,2.47,2.45,0.83,1A86,2.5725000000000002,2.3109583333333332,hard_skills,creativity,0.908,0.49400000000000005,0.49000000000000005,0.1663326653306613,2,0,418
Yasmine,Nasri,Female,23,Tunisian,1.16,3.62,2.59,2.92,4SAE99,2.5725,1.0711583333333332,soft_skills,hard_skills,0.23199999999999998,0.7240000000000001,0.518,0.5851703406813626,0,0,418
Rym,Mejri,Female,24,Tunisian,2.3,3.97,2.13,1.92,5NIDS70,2.5799999999999996,0.8828666666666668,soft_skills,creativity,0.45999999999999996,0.794,0.426,0.38476953907815625,2,0,419
Rania,Khlifi,Female,35,Tunisian,2.89,0.18,3.67,3.47,2A5,2.5525,2.611091666666667,teamwork,soft_skills,0.5780000000000001,0.036,0.734,0.6953907815631262,3,0,419
Awa,Konan,Female,19,Ivorian,1.84,4.99,1.8,1.65,2P43,2.5700000000000003,2.6095333333333337,soft_skills,creativity,0.36800000000000005,0.9980000000000001,0.36000000000000004,0.3306613226452905,2,0,419
Nour,Ben Salah,Female,23,Tunisian,4.89,0.75,1.91,2.68,5DS91,2.5575,3.0472916666666667,hard_skills,soft_skills,0.978,0.15000000000000002,0.382,0.5370741482965932,3,0,419
Rami,Chebbi,Male,21,Tunisian,3.43,1.26,2.88,2.73,1A15,2.575,0.8591000000000001,hard_skills,soft_skills,0.686,0.252,0.576,0.5470941883767535,3,0,420
Yasmine,Ayari,Female,21,Tunisian,0.08,4.96,3.69,1.32,1A70,2.5125,4.905291666666667,soft_skills,hard_skills,0.016,0.992,0.738,0.26452905811623245,1,0,420
Tarek,Khemiri,Male,24,Tunisian,4.26,1.46,0.31,4.12,5DS94,2.5374999999999996,3.864691666666666,hard_skills,teamwork,0.852,0.292,0.062,0.8256513026052104,3,0,420
Khalil,Hamdi,Male,21,Tunisian,2.8,2.08,3.51,1.91,5BI71,2.575,0.5373666666666665,teamwork,creativity,0.5599999999999999,0.41600000000000004,0.702,0.3827655310621242,1,0,420
Hichem,Trabelsi,Male,18,Tunisian,3.46,1.72,2.27,2.85,1A39,2.5749999999999997,0.5609666666666667,hard_skills,soft_skills,0.6920000000000001,0.34400000000000003,0.454,0.5711422845691382,3,0,421
Zaineb,Nasri,Female,22,Tunisian,0.07,4.45,4.73,0.8,2P44,2.5125,5.856558333333335,teamwork,hard_skills,0.014000000000000002,0.8900000000000001,0.9460000000000002,0.16032064128256512,1,0,421
Karim,Nasri,Male,20,Tunisian,4.52,1.03,0.38,4.15,2A20,2.52,4.485533333333333,hard_skills,teamwork,0.9039999999999999,0.20600000000000002,0.07600000000000001,0.8316633266533066,3,0,421
Sabrine,Maaloul,Female,34,Tunisian,0.81,3.18,2.83,3.44,4SIM36,2.565,1.4313666666666667,creativity,hard_skills,0.16200000000000003,0.6360000000000001,0.5660000000000001,0.68937875751503,0,0,421
Didier,Ngwa,Male,24,Cameroonian,3.63,2.98,1.38,2.31,4GAMIX18,2.5749999999999997,0.9250999999999999,hard_skills,teamwork,0.726,0.596,0.27599999999999997,0.4629258517034068,2,0,422
Khady,Sarr,Female,21,Senegalese,0.14,1.97,4.84,3.21,3A47,2.54,3.941266666666667,teamwork,hard_skills,0.028000000000000004,0.394,0.968,0.6432865731462926,1,0,422
Iheb,Lahmar,Male,21,Tunisian,4.6,2.72,1.12,1.83,2P73,2.5675000000000003,2.264491666666666,hard_skills,teamwork,0.9199999999999999,0.544,0.22400000000000003,0.3667334669338677,2,0,422
Oumaima,Zouari,Female,22,Tunisian,0.97,2.47,4.16,2.65,4NIDS13,2.5625,1.7014250000000002,teamwork,hard_skills,0.194,0.49400000000000005,0.8320000000000001,0.531062124248497,1,0,422
Nabil,Toumi,Male,19,Tunisian,3.42,2.82,2.39,1.66,3A66,2.5725000000000002,0.5484916666666666,hard_skills,creativity,0.684,0.564,0.47800000000000004,0.3326653306613226,2,0,423
Bechir,Ben Salah,Male,19,Tunisian,0.86,0.56,4.74,3.95,1A95,2.5275,4.5234250000000005,teamwork,soft_skills,0.17200000000000001,0.11200000000000002,0.9480000000000001,0.7915831663326652,0,0,423
Hiba,Khemiri,Female,21,Tunisian,3.55,4.39,0.68,1.53,2P21,2.5374999999999996,2.974091666666666,soft_skills,teamwork,0.71,0.878,0.136,0.3066132264529058,2,0,423
Aymen,Khemiri,Male,25,Tunisian,2.01,1.0,3.81,3.45,2P85,2.5675,1.6968250000000002,teamwork,soft_skills,0.40199999999999997,0.2,0.762,0.691382765531062,3,0,423
Emna,Chebbi,Female,20,Tunisian,2.9,2.99,2.14,2.25,5TWIN100,2.5700000000000003,0.19086666666666666,soft_skills,teamwork,0.58,0.5980000000000001,0.42800000000000005,0.4509018036072144,2,0,424
Lassana,Coulibaly,Male,18,Malian,2.49,0.32,4.43,2.98,5BI59,2.555,2.898566666666666,teamwork,soft_skills,0.49800000000000005,0.064,0.886,0.597194388777555,3,0,424
Nadia,Jlassi,Female,18,Tunisian,2.01,3.69,0.42,4.12,2A17,2.5599999999999996,2.8642000000000003,creativity,teamwork,0.40199999999999997,0.738,0.084,0.8256513026052104,0,0,424
Wided,Driss,Female,20,Tunisian,3.81,3.75,1.95,0.76,5INFINI88,2.5675,2.196825,hard_skills,creativity,0.762,0.75,0.39,0.15230460921843686,2,0,424
Alpha,Conde,Male,19,Guinean,2.0,3.45,1.86,2.97,2A58,2.5700000000000003,0.5878000000000001,soft_skills,teamwork,0.4,0.6900000000000001,0.37200000000000005,0.595190380761523,0,0,425
Sonia,Jebali,Female,19,Tunisian,4.83,0.74,2.99,1.59,2P50,2.5375,3.196358333333334,hard_skills,soft_skills,0.9660000000000001,0.148,0.5980000000000001,0.3186372745490982,3,0,425
Skander,Sassi,Male,22,Tunisian,0.45,3.94,3.87,1.89,4BI80,2.5375,2.839825,soft_skills,hard_skills,0.09000000000000001,0.788,0.774,0.37875751503006005,1,0,425
Khadija,Ahmed,Female,22,Libyan,4.04,0.98,1.16,4.0,2P21,2.545,2.9065,hard_skills,soft_skills,0.808,0.196,0.23199999999999998,0.8016032064128256,3,0,425
Karim,Mansouri,Male,20,Algerian,3.01,3.61,2.06,1.6,2A17,2.57,0.8253999999999998,soft_skills,creativity,0.602,0.722,0.41200000000000003,0.32064128256513025,2,0,426
Mariama,Keita,Female,21,Guinean,2.62,0.73,2.28,4.55,3B52,2.545,2.463366666666667,creativity,soft_skills,0.524,0.146,0.45599999999999996,0.9118236472945891,3,0,426
Sami,Chouchene,Male,23,Tunisian,0.22,4.17,4.66,1.02,1A52,2.5175,4.947358333333333,teamwork,hard_skills,0.044000000000000004,0.8340000000000001,0.932,0.20440881763527052,1,0,426
Tarek,Guettari,Male,22,Tunisian,4.98,0.17,1.24,3.67,4IOSYS87,2.515,4.844966666666668,hard_skills,soft_skills,0.9960000000000001,0.034,0.248,0.7354709418837675,3,0,426
Wassim,Jebali,Male,23,Tunisian,2.97,3.31,2.81,1.17,4INFINI62,2.565,0.9083666666666668,soft_skills,creativity,0.5940000000000001,0.662,0.562,0.23446893787575146,2,0,427
Ahmed,Slimani,Male,21,Tunisian,2.42,1.19,1.6,4.87,3A26,2.52,2.7159333333333335,creativity,soft_skills,0.484,0.238,0.32000000000000006,0.9759519038076151,0,0,427
Zaineb,Slimani,Female,20,Tunisian,0.6,4.41,3.69,1.41,3B52,2.5275,3.286425,soft_skills,hard_skills,0.12,0.8820000000000001,0.738,0.282565130260521,1,0,427
Karim,Alaoui,Male,23,Moroccan,4.47,0.86,1.74,3.09,4DS68,2.54,2.4966000000000004,hard_skills,soft_skills,0.894,0.17200000000000001,0.34800000000000003,0.6192384769539078,3,0,427
Naima,Bennani,Female,25,Moroccan,4.31,3.32,1.81,0.81,3A66,2.5625,2.421691666666666,hard_skills,creativity,0.862,0.664,0.36200000000000004,0.1623246492985972,2,0,428
Haythem,Zouari,Male,18,Tunisian,0.83,0.83,3.5,4.8,5TWIN100,2.49,3.9557999999999995,creativity,hard_skills,0.166,0.166,0.7000000000000001,0.9619238476953906,0,0,428
Rym,Turki,Female,23,Tunisian,2.55,4.2,1.33,2.16,5BI59,2.56,1.4542000000000002,soft_skills,teamwork,0.51,0.8400000000000001,0.266,0.43286573146292584,2,0,428
Dorra,Ben Ali,Female,20,Tunisian,2.65,1.28,5.0,1.21,4INFINI28,2.535,3.1400333333333332,teamwork,creativity,0.53,0.256,1.0,0.24248496993987972,1,0,428
Youssef,Fourati,Male,22,Tunisian,4.26,2.56,2.16,1.27,4SAE42,2.5625,1.5713583333333332,hard_skills,creativity,0.852,0.512,0.43200000000000005,0.2545090180360721,2,0,429
Sarra,Lahmar,Female,23,Tunisian,0.15,3.26,1.9,4.69,4NIDS59,2.5,3.7520666666666678,creativity,hard_skills,0.03,0.652,0.38,0.939879759519038,0,0,429
Ahmed,Zouari,Male,24,Tunisian,3.79,2.14,3.17,1.11,3A23,2.5524999999999998,1.3878916666666665,hard_skills,creativity,0.758,0.42800000000000005,0.634,0.22244488977955912,2,0,429
Bechir,Chebbi,Male,19,Tunisian,2.16,2.56,1.61,3.89,1A52,2.555,0.9437666666666668,creativity,teamwork,0.43200000000000005,0.512,0.32200000000000006,0.7795591182364728,0,0,429
Rania,Gharbi,Female,24,Tunisian,3.11,2.48,1.64,2.98,3B93,2.5524999999999998,0.44382499999999997,hard_skills,teamwork,0.622,0.496,0.328,0.597194388777555,3,0,430
Bouchra,Mansouri,Female,37,Moroccan,0.45,2.0,4.69,2.94,2A58,2.52,3.1468666666666674,teamwork,hard_skills,0.09000000000000001,0.4,0.9380000000000002,0.5891783567134268,1,0,430
Sofiene,Saidi,Male,23,Tunisian,4.5,3.06,1.54,1.09,4SE25,2.5475000000000003,2.404758333333333,hard_skills,creativity,0.9,0.6120000000000001,0.30800000000000005,0.218436873747495,2,0,430
Mohamed,Regragui,Male,25,Moroccan,1.18,3.5,0.57,4.87,4NIDS13,2.5300000000000002,4.026866666666667,creativity,teamwork,0.236,0.7000000000000001,0.11399999999999999,0.9759519038076151,0,0,430
Chaima,Trabelsi,Female,21,Tunisian,4.16,2.71,1.97,1.35,4NIDS71,2.5475,1.4646916666666667,hard_skills,creativity,0.8320000000000001,0.542,0.394,0.27054108216432865,2,0,431
Sarra,Khlifi,Female,25,Tunisian,0.3,0.48,4.97,4.04,3A63,2.4475,5.793958333333333,teamwork,hard_skills,0.06,0.096,0.994,0.8096192384769538,0,0,431
Salma,Trabelsi,Female,21,Tunisian,1.94,4.36,0.3,3.51,2P50,2.5275,3.210091666666667,soft_skills,teamwork,0.388,0.8720000000000001,0.06,0.7034068136272544,0,0,431
Hamza,Khemiri,Male,22,Tunisian,4.14,2.84,2.49,0.62,2P44,2.5224999999999995,2.112558333333333,hard_skills,creativity,0.828,0.568,0.49800000000000005,0.12424849699398796,2,0,431
Siwar,Mansour,Female,23,Tunisian,1.83,2.34,2.5,3.52,5INFINI88,2.5475,0.5019583333333334,creativity,hard_skills,0.36600000000000005,0.46799999999999997,0.5,0.7054108216432865,0,0,432
Hocine,Slimani,Male,25,Algerian,3.81,2.34,3.49,0.42,5INFINI76,2.515,2.3491000000000004,hard_skills,creativity,0.762,0.46799999999999997,0.6980000000000001,0.08416833667334668,2,0,432
Iheb,Rekik,Male,18,Tunisian,0.6,4.12,0.47,4.85,3B47,2.51,5.292466666666666,creativity,teamwork,0.12,0.8240000000000001,0.094,0.971943887775551,0,0,432
Fatima,Benali,Female,25,Algerian,3.52,0.29,3.33,3.04,4GAMIX18,2.545,2.298966666666667,hard_skills,soft_skills,0.7040000000000001,0.057999999999999996,0.666,0.6092184368737474,3,0,432
Rami,Jlassi,Male,24,Tunisian,1.81,4.73,1.95,1.69,2P48,2.545,2.1331666666666673,soft_skills,creativity,0.36200000000000004,0.9460000000000002,0.39,0.3386773547094188,2,0,433
Hend,Gharbi,Female,20,Tunisian,3.81,0.28,1.41,4.55,1A90,2.5125,4.011491666666666,creativity,soft_skills,0.762,0.05600000000000001,0.282,0.9118236472945891,3,0,433
Ghada,Makni,Female,21,Tunisian,2.45,2.61,4.63,0.36,3B47,2.5125,3.0434916666666667,teamwork,creativity,0.49000000000000005,0.522,0.926,0.0721442885771543,1,0,433
Samir,Benali,Male,26,Algerian,2.35,3.47,0.08,4.21,5SLEAM90,2.5275,3.246958333333333,creativity,teamwork,0.47000000000000003,0.6940000000000001,0.016,0.843687374749499,0,0,433
Cyrine,Bouazizi,Female,20,Tunisian,3.44,2.15,3.08,1.5,4SE25,2.5425,0.778425,hard_skills,creativity,0.6880000000000001,0.43,0.6160000000000001,0.3006012024048096,2,0,434
Emna,Karoui,Female,23,Tunisian,0.27,4.23,0.83,4.71,1A100,2.51,5.2128000000000005,creativity,hard_skills,0.054000000000000006,0.8460000000000001,0.166,0.9438877755511021,0,0,434
Hiba,Chebbi,Female,25,Tunisian,2.96,0.43,4.94,1.69,2P96,2.505,3.702033333333334,teamwork,soft_skills,0.592,0.08600000000000001,0.9880000000000001,0.3386773547094188,1,0,434
Hedi,Ben Ali,Male,23,Tunisian,2.57,4.95,1.94,0.67,3A28,2.5324999999999998,3.2218916666666675,soft_skills,creativity,0.514,0.9900000000000001,0.388,0.1342685370741483,2,0,434
Fares,Sassi,Male,24,Tunisian,2.16,4.36,2.41,1.24,2P87,2.5425,1.7212250000000004,soft_skills,creativity,0.43200000000000005,0.8720000000000001,0.48200000000000004,0.24849699398797592,2,0,435
Hatem,Nasri,Male,25,Tunisian,2.55,0.65,1.99,4.81,4SE25,2.5,3.0070666666666663,creativity,soft_skills,0.51,0.13,0.398,0.9639278557114227,3,0,435
Wided,Bouazizi,Female,20,Tunisian,3.45,1.53,3.75,1.41,4TWIN15,2.535,1.5297,teamwork,creativity,0.6900000000000001,0.30600000000000005,0.75,0.282565130260521,3,0,435
Ismail,Jlassi,Male,25,Tunisian,1.62,4.64,2.17,1.73,2P77,2.54,2.016466666666666,soft_skills,hard_skills,0.32400000000000007,0.9279999999999999,0.434,0.34669338677354705,2,0,435
Fatma,Bouazizi,Female,19,Tunisian,1.26,2.8,3.71,2.4,2A58,2.5425,1.0314916666666667,teamwork,hard_skills,0.252,0.5599999999999999,0.742,0.4809619238476953,1,0,436
Fares,Maaloul,Male,21,Tunisian,3.89,1.66,0.52,3.99,4SAE55,2.515,2.9257666666666666,creativity,teamwork,0.778,0.332,0.10400000000000001,0.7995991983967935,3,0,436
Ahou,Yao,Female,22,Ivorian,2.91,3.84,2.67,0.72,4DS68,2.535,1.7187,soft_skills,creativity,0.5820000000000001,0.768,0.534,0.1442885771543086,2,0,436
Khalil,Driss,Male,24,Tunisian,2.56,0.9,4.23,2.46,4SE25,2.5375,1.8508250000000006,teamwork,soft_skills,0.512,0.18000000000000002,0.8460000000000001,0.4929859719438877,3,0,436
Chaima,Sassi,Female,18,Tunisian,2.01,2.77,3.43,1.95,3B47,2.5399999999999996,0.49133333333333357,teamwork,creativity,0.40199999999999997,0.554,0.686,0.39078156312625245,1,0,437
Mouna,Ghanouchi,Female,23,Tunisian,3.19,1.66,0.67,4.54,4SAE42,2.5149999999999997,2.8971000000000005,creativity,teamwork,0.638,0.332,0.134,0.909819639278557,3,0,437
Sabrine,Sassi,Female,23,Tunisian,1.09,4.14,4.19,0.59,1A95,2.5025,3.7272916666666673,teamwork,creativity,0.21800000000000003,0.828,0.8380000000000001,0.11823647294589176,1,0,437
Zaineb,Belkhir,Female,19,Tunisian,4.44,1.01,1.72,2.93,4INFINI28,2.525,2.2581666666666673,hard_skills,soft_skills,0.8880000000000001,0.202,0.34400000000000003,0.5871743486973947,3,0,437
Olfa,Mabrouk,Female,20,Tunisian,1.02,3.55,2.7,2.84,2P87,2.5275,1.1484916666666665,soft_skills,hard_skills,0.20400000000000001,0.71,0.54,0.5691382765531061,0,0,438
Chokri,Jebali,Male,25,Tunisian,4.77,0.85,2.13,2.24,3A86,2.4974999999999996,2.6932916666666658,hard_skills,soft_skills,0.954,0.17,0.426,0.44889779559118237,3,0,438
Oumaima,Slimani,Female,35,Tunisian,0.6,4.74,3.0,1.69,4NIDS59,2.5075,3.1778250000000003,soft_skills,hard_skills,0.12,0.9480000000000001,0.6000000000000001,0.3386773547094188,1,0,438
Bintou,Toure,Female,22,Malian,4.42,0.43,1.82,3.37,4SAE55,2.51,3.0633999999999997,hard_skills,soft_skills,0.884,0.08600000000000001,0.36400000000000005,0.6753507014028055,3,0,438
Nadia,Saidi,Female,18,Tunisian,1.77,0.92,3.43,3.99,4DS68,2.5275,2.037091666666667,creativity,soft_skills,0.35400000000000004,0.18400000000000002,0.686,0.7995991983967935,0,0,439
Ines,Jaziri,Female,19,Tunisian,4.89,4.41,0.05,0.52,4NIDS14,2.4675000000000002,6.426291666666667,hard_skills,teamwork,0.978,0.8820000000000001,0.010000000000000002,0.10420841683366733,2,0,439
Cyrine,Belkhir,Female,22,Tunisian,1.09,1.97,4.87,2.12,4SLEAM6,2.5125,2.676558333333334,teamwork,hard_skills,0.21800000000000003,0.394,0.9740000000000001,0.4248496993987976,1,0,439
Bilel,Trabelsi,Male,21,Tunisian,1.53,3.89,0.69,3.97,3B17,2.52,2.7694666666666667,creativity,teamwork,0.30600000000000005,0.778,0.13799999999999998,0.7955911823647294,0,0,439
Khadija,Mejri,Female,20,Tunisian,1.53,3.53,1.3,3.74,3B47,2.525,1.658966666666667,creativity,teamwork,0.30600000000000005,0.706,0.26,0.749498997995992,0,0,440
Tarek,Toumi,Male,21,Tunisian,3.64,0.77,4.58,0.93,2P73,2.48,3.6940666666666666,teamwork,soft_skills,0.7280000000000001,0.15400000000000003,0.916,0.18637274549098196,3,0,440
Amina,Jaziri,Female,18,Tunisian,1.71,4.15,0.62,3.61,1A3,2.5225,2.7036916666666664,soft_skills,teamwork,0.342,0.8300000000000001,0.124,0.7234468937875751,0,0,440
Walid,Maaloul,Male,23,Tunisian,4.13,1.31,3.26,1.38,5DS91,2.5199999999999996,1.9677999999999998,hard_skills,soft_skills,0.8260000000000001,0.262,0.652,0.2765531062124248,3,0,440
Iheb,Ammar,Male,23,Tunisian,2.47,1.75,2.77,3.11,2P76,2.525,0.33529999999999993,creativity,soft_skills,0.49400000000000005,0.35000000000000003,0.554,0.6232464929859719,3,0,441
Skander,Mansour,Male,20,Tunisian,2.23,4.5,1.28,2.07,4TWIN15,2.52,1.914866666666667,soft_skills,teamwork,0.446,0.9,0.256,0.4148296593186372,2,0,441
Mourad,Ben Ali,Male,22,Tunisian,1.68,1.01,4.68,2.71,3A26,2.5199999999999996,2.562466666666666,teamwork,soft_skills,0.336,0.202,0.9359999999999999,0.5430861723446894,1,0,441
